"facility_id","property_id","value"
"subplat-spmnl-1","note","Mini high level platform is available to provide level boarding to certain cars in a train set"
"subplat-smary","excludes-stop","70211"
"subplat-smary","note","Mini high level platform is available to provide level boarding to certain cars in a train set"
"subplat-wascm-0","excludes-stop","70120"
"subplat-wascm-0","note","Mini high level platform is available to provide level boarding to certain cars in a train set"
"subplat-wascm-1","excludes-stop","70121"
"subplat-wascm-1","note","Mini high level platform is available to provide level boarding to certain cars in a train set"
"highlevel-PB-0194","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-NHRML-0127","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-bbsta-0","excludes-stop","Back Bay"
"highlevel-bbsta-0","excludes-stop","door-bbsta-dartmn"
"highlevel-bbsta-0","excludes-stop","door-bbsta-dartms"
"highlevel-bbsta-0","excludes-stop","door-bbsta-dartmw"
"highlevel-bbsta-0","excludes-stop","door-bbsta-buswayn"
"highlevel-bbsta-0","excludes-stop","door-bbsta-busways"
"highlevel-bbsta-0","excludes-stop","door-bbsta-clarcolum"
"highlevel-bbsta-0","excludes-stop","door-bbsta-clarendon1"
"highlevel-bbsta-0","excludes-stop","door-bbsta-clarendon2"
"highlevel-bbsta-0","excludes-stop","door-bbsta-garage"
"highlevel-bbsta-0","excludes-stop","door-bbsta-underpass"
"highlevel-bbsta-0","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-bbsta-1","excludes-stop","Back Bay-01"
"highlevel-bbsta-1","excludes-stop","door-bbsta-dartmn"
"highlevel-bbsta-1","excludes-stop","door-bbsta-dartms"
"highlevel-bbsta-1","excludes-stop","door-bbsta-dartmw"
"highlevel-bbsta-1","excludes-stop","door-bbsta-buswayn"
"highlevel-bbsta-1","excludes-stop","door-bbsta-busways"
"highlevel-bbsta-1","excludes-stop","door-bbsta-clarcolum"
"highlevel-bbsta-1","excludes-stop","door-bbsta-clarendon1"
"highlevel-bbsta-1","excludes-stop","door-bbsta-clarendon2"
"highlevel-bbsta-1","excludes-stop","door-bbsta-garage"
"highlevel-bbsta-1","excludes-stop","door-bbsta-underpass"
"highlevel-bbsta-1","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-bbsta-2","excludes-stop","Back Bay-02"
"highlevel-bbsta-2","excludes-stop","door-bbsta-dartmn"
"highlevel-bbsta-2","excludes-stop","door-bbsta-dartms"
"highlevel-bbsta-2","excludes-stop","door-bbsta-dartmw"
"highlevel-bbsta-2","excludes-stop","door-bbsta-buswayn"
"highlevel-bbsta-2","excludes-stop","door-bbsta-busways"
"highlevel-bbsta-2","excludes-stop","door-bbsta-clarcolum"
"highlevel-bbsta-2","excludes-stop","door-bbsta-clarendon1"
"highlevel-bbsta-2","excludes-stop","door-bbsta-clarendon2"
"highlevel-bbsta-2","excludes-stop","door-bbsta-garage"
"highlevel-bbsta-2","excludes-stop","door-bbsta-underpass"
"highlevel-bbsta-2","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-bbsta-3","excludes-stop","Back Bay-03"
"highlevel-bbsta-3","excludes-stop","door-bbsta-dartmn"
"highlevel-bbsta-3","excludes-stop","door-bbsta-dartms"
"highlevel-bbsta-3","excludes-stop","door-bbsta-dartmw"
"highlevel-bbsta-3","excludes-stop","door-bbsta-buswayn"
"highlevel-bbsta-3","excludes-stop","door-bbsta-busways"
"highlevel-bbsta-3","excludes-stop","door-bbsta-clarcolum"
"highlevel-bbsta-3","excludes-stop","door-bbsta-clarendon1"
"highlevel-bbsta-3","excludes-stop","door-bbsta-clarendon2"
"highlevel-bbsta-3","excludes-stop","door-bbsta-garage"
"highlevel-bbsta-3","excludes-stop","door-bbsta-underpass"
"highlevel-bbsta-3","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-WML-0035","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-brntn","excludes-stop","Braintree"
"highlevel-brntn","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-MM-0277","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-MM-0200","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-MM-0219","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-GRB-0199","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-GRB-0146","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-forhl","excludes-stop","Forest Hills"
"highlevel-forhl","excludes-stop","door-forhl-upper"
"highlevel-forhl","excludes-stop","door-forhl-arborway"
"highlevel-forhl","excludes-stop","door-forhl-lower"
"highlevel-forhl","excludes-stop","door-forhl-exit"
"highlevel-forhl","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-DB-2249","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-GRB-0276","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-PB-0281","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-PB-0245","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-MM-0150","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-jfk","excludes-stop","JFK/UMASS"
"highlevel-jfk","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-KB-0351","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-FR-0301","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-ER-0115","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-mlmnl","excludes-stop","Malden Center"
"highlevel-mlmnl","excludes-stop","door-mlmnl-pleasant"
"highlevel-mlmnl","excludes-stop","door-mlmnl-commercial"
"highlevel-mlmnl","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-MM-0356","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-MM-0186","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-DB-2230","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-GRB-0183","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-ER-0362","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-DB-2265","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-GRB-0233","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-north-0","excludes-stop","North Station"
"highlevel-north-0","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-north-1","excludes-stop","North Station-01"
"highlevel-north-1","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-north-2","excludes-stop","North Station-02"
"highlevel-north-2","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-north-3","excludes-stop","North Station-03"
"highlevel-north-3","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-north-4","excludes-stop","North Station-04"
"highlevel-north-4","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-north-5","excludes-stop","North Station-05"
"highlevel-north-5","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-north-6","excludes-stop","North Station-06"
"highlevel-north-6","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-north-7","excludes-stop","North Station-07"
"highlevel-north-7","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-north-8","excludes-stop","North Station-08"
"highlevel-north-8","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-north-9","excludes-stop","North Station-09"
"highlevel-north-9","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-north-10","excludes-stop","North Station-10"
"highlevel-north-10","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-PB-0356","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-NEC-1851","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-qnctr","excludes-stop","Quincy Center"
"highlevel-qnctr","excludes-stop","door-qnctr-burgin"
"highlevel-qnctr","excludes-stop","door-qnctr-busway"
"highlevel-qnctr","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-NEC-2173","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-ER-0312","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-rugg","excludes-stop","Ruggles"
"highlevel-rugg","excludes-stop","door-rugg-upper"
"highlevel-rugg","excludes-stop","door-rugg-ruggles"
"highlevel-rugg","excludes-stop","door-rugg-buses"
"highlevel-rugg","excludes-stop","door-rugg-forsyth"
"highlevel-rugg","excludes-stop","door-rugg-columbus"
"highlevel-rugg","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-ER-0168","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-FR-0253","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-sstat-0","excludes-stop","South Station"
"highlevel-sstat-0","excludes-stop","door-sstat-main"
"highlevel-sstat-0","excludes-stop","door-sstat-atlantic"
"highlevel-sstat-0","excludes-stop","door-sstat-summer"
"highlevel-sstat-0","excludes-stop","door-sstat-usps"
"highlevel-sstat-0","excludes-stop","door-sstat-bus"
"highlevel-sstat-0","excludes-stop","door-sstat-dewey"
"highlevel-sstat-0","excludes-stop","door-sstat-reserve"
"highlevel-sstat-0","excludes-stop","door-sstat-finctr"
"highlevel-sstat-0","excludes-stop","door-sstat-outmain"
"highlevel-sstat-0","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-sstat-1","excludes-stop","South Station-01"
"highlevel-sstat-1","excludes-stop","door-sstat-main"
"highlevel-sstat-1","excludes-stop","door-sstat-atlantic"
"highlevel-sstat-1","excludes-stop","door-sstat-summer"
"highlevel-sstat-1","excludes-stop","door-sstat-usps"
"highlevel-sstat-1","excludes-stop","door-sstat-bus"
"highlevel-sstat-1","excludes-stop","door-sstat-dewey"
"highlevel-sstat-1","excludes-stop","door-sstat-reserve"
"highlevel-sstat-1","excludes-stop","door-sstat-finctr"
"highlevel-sstat-1","excludes-stop","door-sstat-outmain"
"highlevel-sstat-1","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-sstat-2","excludes-stop","South Station-02"
"highlevel-sstat-2","excludes-stop","door-sstat-main"
"highlevel-sstat-2","excludes-stop","door-sstat-atlantic"
"highlevel-sstat-2","excludes-stop","door-sstat-summer"
"highlevel-sstat-2","excludes-stop","door-sstat-usps"
"highlevel-sstat-2","excludes-stop","door-sstat-bus"
"highlevel-sstat-2","excludes-stop","door-sstat-dewey"
"highlevel-sstat-2","excludes-stop","door-sstat-reserve"
"highlevel-sstat-2","excludes-stop","door-sstat-finctr"
"highlevel-sstat-2","excludes-stop","door-sstat-outmain"
"highlevel-sstat-2","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-sstat-3","excludes-stop","South Station-03"
"highlevel-sstat-3","excludes-stop","door-sstat-main"
"highlevel-sstat-3","excludes-stop","door-sstat-atlantic"
"highlevel-sstat-3","excludes-stop","door-sstat-summer"
"highlevel-sstat-3","excludes-stop","door-sstat-usps"
"highlevel-sstat-3","excludes-stop","door-sstat-bus"
"highlevel-sstat-3","excludes-stop","door-sstat-dewey"
"highlevel-sstat-3","excludes-stop","door-sstat-reserve"
"highlevel-sstat-3","excludes-stop","door-sstat-finctr"
"highlevel-sstat-3","excludes-stop","door-sstat-outmain"
"highlevel-sstat-3","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-sstat-4","excludes-stop","South Station-04"
"highlevel-sstat-4","excludes-stop","door-sstat-main"
"highlevel-sstat-4","excludes-stop","door-sstat-atlantic"
"highlevel-sstat-4","excludes-stop","door-sstat-summer"
"highlevel-sstat-4","excludes-stop","door-sstat-usps"
"highlevel-sstat-4","excludes-stop","door-sstat-bus"
"highlevel-sstat-4","excludes-stop","door-sstat-dewey"
"highlevel-sstat-4","excludes-stop","door-sstat-reserve"
"highlevel-sstat-4","excludes-stop","door-sstat-finctr"
"highlevel-sstat-4","excludes-stop","door-sstat-outmain"
"highlevel-sstat-4","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-sstat-5","excludes-stop","South Station-05"
"highlevel-sstat-5","excludes-stop","door-sstat-main"
"highlevel-sstat-5","excludes-stop","door-sstat-atlantic"
"highlevel-sstat-5","excludes-stop","door-sstat-summer"
"highlevel-sstat-5","excludes-stop","door-sstat-usps"
"highlevel-sstat-5","excludes-stop","door-sstat-bus"
"highlevel-sstat-5","excludes-stop","door-sstat-dewey"
"highlevel-sstat-5","excludes-stop","door-sstat-reserve"
"highlevel-sstat-5","excludes-stop","door-sstat-finctr"
"highlevel-sstat-5","excludes-stop","door-sstat-outmain"
"highlevel-sstat-5","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-sstat-6","excludes-stop","South Station-06"
"highlevel-sstat-6","excludes-stop","door-sstat-main"
"highlevel-sstat-6","excludes-stop","door-sstat-atlantic"
"highlevel-sstat-6","excludes-stop","door-sstat-summer"
"highlevel-sstat-6","excludes-stop","door-sstat-usps"
"highlevel-sstat-6","excludes-stop","door-sstat-bus"
"highlevel-sstat-6","excludes-stop","door-sstat-dewey"
"highlevel-sstat-6","excludes-stop","door-sstat-reserve"
"highlevel-sstat-6","excludes-stop","door-sstat-finctr"
"highlevel-sstat-6","excludes-stop","door-sstat-outmain"
"highlevel-sstat-6","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-sstat-7","excludes-stop","South Station-07"
"highlevel-sstat-7","excludes-stop","door-sstat-main"
"highlevel-sstat-7","excludes-stop","door-sstat-atlantic"
"highlevel-sstat-7","excludes-stop","door-sstat-summer"
"highlevel-sstat-7","excludes-stop","door-sstat-usps"
"highlevel-sstat-7","excludes-stop","door-sstat-bus"
"highlevel-sstat-7","excludes-stop","door-sstat-dewey"
"highlevel-sstat-7","excludes-stop","door-sstat-reserve"
"highlevel-sstat-7","excludes-stop","door-sstat-finctr"
"highlevel-sstat-7","excludes-stop","door-sstat-outmain"
"highlevel-sstat-7","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-sstat-8","excludes-stop","South Station-08"
"highlevel-sstat-8","excludes-stop","door-sstat-main"
"highlevel-sstat-8","excludes-stop","door-sstat-atlantic"
"highlevel-sstat-8","excludes-stop","door-sstat-summer"
"highlevel-sstat-8","excludes-stop","door-sstat-usps"
"highlevel-sstat-8","excludes-stop","door-sstat-bus"
"highlevel-sstat-8","excludes-stop","door-sstat-dewey"
"highlevel-sstat-8","excludes-stop","door-sstat-reserve"
"highlevel-sstat-8","excludes-stop","door-sstat-finctr"
"highlevel-sstat-8","excludes-stop","door-sstat-outmain"
"highlevel-sstat-8","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-sstat-9","excludes-stop","South Station-09"
"highlevel-sstat-9","excludes-stop","door-sstat-main"
"highlevel-sstat-9","excludes-stop","door-sstat-atlantic"
"highlevel-sstat-9","excludes-stop","door-sstat-summer"
"highlevel-sstat-9","excludes-stop","door-sstat-usps"
"highlevel-sstat-9","excludes-stop","door-sstat-bus"
"highlevel-sstat-9","excludes-stop","door-sstat-dewey"
"highlevel-sstat-9","excludes-stop","door-sstat-reserve"
"highlevel-sstat-9","excludes-stop","door-sstat-finctr"
"highlevel-sstat-9","excludes-stop","door-sstat-outmain"
"highlevel-sstat-9","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-sstat-10","excludes-stop","South Station-10"
"highlevel-sstat-10","excludes-stop","door-sstat-main"
"highlevel-sstat-10","excludes-stop","door-sstat-atlantic"
"highlevel-sstat-10","excludes-stop","door-sstat-summer"
"highlevel-sstat-10","excludes-stop","door-sstat-usps"
"highlevel-sstat-10","excludes-stop","door-sstat-bus"
"highlevel-sstat-10","excludes-stop","door-sstat-dewey"
"highlevel-sstat-10","excludes-stop","door-sstat-reserve"
"highlevel-sstat-10","excludes-stop","door-sstat-finctr"
"highlevel-sstat-10","excludes-stop","door-sstat-outmain"
"highlevel-sstat-10","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-sstat-11","excludes-stop","South Station-11"
"highlevel-sstat-11","excludes-stop","door-sstat-main"
"highlevel-sstat-11","excludes-stop","door-sstat-atlantic"
"highlevel-sstat-11","excludes-stop","door-sstat-summer"
"highlevel-sstat-11","excludes-stop","door-sstat-usps"
"highlevel-sstat-11","excludes-stop","door-sstat-bus"
"highlevel-sstat-11","excludes-stop","door-sstat-dewey"
"highlevel-sstat-11","excludes-stop","door-sstat-reserve"
"highlevel-sstat-11","excludes-stop","door-sstat-finctr"
"highlevel-sstat-11","excludes-stop","door-sstat-outmain"
"highlevel-sstat-11","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-sstat-12","excludes-stop","South Station-12"
"highlevel-sstat-12","excludes-stop","door-sstat-main"
"highlevel-sstat-12","excludes-stop","door-sstat-atlantic"
"highlevel-sstat-12","excludes-stop","door-sstat-summer"
"highlevel-sstat-12","excludes-stop","door-sstat-usps"
"highlevel-sstat-12","excludes-stop","door-sstat-bus"
"highlevel-sstat-12","excludes-stop","door-sstat-dewey"
"highlevel-sstat-12","excludes-stop","door-sstat-reserve"
"highlevel-sstat-12","excludes-stop","door-sstat-finctr"
"highlevel-sstat-12","excludes-stop","door-sstat-outmain"
"highlevel-sstat-12","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-sstat-13","excludes-stop","South Station-13"
"highlevel-sstat-13","excludes-stop","door-sstat-main"
"highlevel-sstat-13","excludes-stop","door-sstat-atlantic"
"highlevel-sstat-13","excludes-stop","door-sstat-summer"
"highlevel-sstat-13","excludes-stop","door-sstat-usps"
"highlevel-sstat-13","excludes-stop","door-sstat-bus"
"highlevel-sstat-13","excludes-stop","door-sstat-dewey"
"highlevel-sstat-13","excludes-stop","door-sstat-reserve"
"highlevel-sstat-13","excludes-stop","door-sstat-finctr"
"highlevel-sstat-13","excludes-stop","door-sstat-outmain"
"highlevel-sstat-13","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-PB-0158","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-NEC-1768","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-DB-2240","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-DB-2258","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-FR-3338","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-GRB-0162","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-GRB-0118","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-PB-0212","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-NEC-1659","note","Full high level platform is available to provide level boarding to every car in a train set"
"highlevel-WML-0025","note","Full high level platform is available to provide level boarding to every car in a train set"
"portlift-lake","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-smary","excludes-stop","70212"
"portlift-smary","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-bucen","excludes-stop","70145"
"portlift-bucen","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-newto","excludes-stop","70171"
"portlift-newto","excludes-stop","door-newto-braeland"
"portlift-newto","excludes-stop","door-newto-unions"
"portlift-newto","excludes-stop","door-newto-unionr"
"portlift-newto","excludes-stop","door-newto-langley"
"portlift-newto","excludes-stop","door-newto-herrick"
"portlift-newto","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-hsmnl","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-mfa","excludes-stop","70246"
"portlift-mfa","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-armnl-0","excludes-stop","70156"
"portlift-armnl-0","excludes-stop","door-armnl-parkpl"
"portlift-armnl-0","excludes-stop","door-armnl-copley"
"portlift-armnl-0","excludes-stop","door-armnl-church"
"portlift-armnl-0","excludes-stop","door-armnl-elevator"
"portlift-armnl-0","excludes-stop","door-armnl-arltw"
"portlift-armnl-0","excludes-stop","door-armnl-arlte"
"portlift-armnl-0","excludes-stop","door-armnl-garden"
"portlift-armnl-0","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-armnl-1","excludes-stop","70157"
"portlift-armnl-1","excludes-stop","door-armnl-parkpl"
"portlift-armnl-1","excludes-stop","door-armnl-copley"
"portlift-armnl-1","excludes-stop","door-armnl-church"
"portlift-armnl-1","excludes-stop","door-armnl-elevator"
"portlift-armnl-1","excludes-stop","door-armnl-arltw"
"portlift-armnl-1","excludes-stop","door-armnl-arlte"
"portlift-armnl-1","excludes-stop","door-armnl-garden"
"portlift-armnl-1","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-asmnl","excludes-stop","70261"
"portlift-asmnl","excludes-stop","door-asmnl-peabody"
"portlift-asmnl","excludes-stop","door-asmnl-rdexits"
"portlift-asmnl","excludes-stop","door-asmnl-matpn"
"portlift-asmnl","excludes-stop","door-asmnl-radford"
"portlift-asmnl","excludes-stop","door-asmnl-beale"
"portlift-asmnl","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-buest","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-brmnl-0","excludes-stop","70249"
"portlift-brmnl-0","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-brmnl-1","excludes-stop","70250"
"portlift-brmnl-1","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-clmnl","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-cool-0","excludes-stop","70219"
"portlift-cool-0","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-cool-1","excludes-stop","70220"
"portlift-cool-1","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-coecl-0","excludes-stop","70154"
"portlift-coecl-0","excludes-stop","door-coecl-church"
"portlift-coecl-0","excludes-stop","door-coecl-east"
"portlift-coecl-0","excludes-stop","door-coecl-bpl"
"portlift-coecl-0","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-coecl-1","excludes-stop","70155"
"portlift-coecl-1","excludes-stop","door-coecl-church"
"portlift-coecl-1","excludes-stop","door-coecl-east"
"portlift-coecl-1","excludes-stop","door-coecl-bpl"
"portlift-coecl-1","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-fenwy","excludes-stop","70187"
"portlift-fenwy","excludes-stop","door-fenwy-parkdr"
"portlift-fenwy","excludes-stop","door-fenwy-longwood"
"portlift-fenwy","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-gover","excludes-stop","70201"
"portlift-gover","excludes-stop","70202"
"portlift-gover","excludes-stop","door-gover-main"
"portlift-gover","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-harvd-0","excludes-stop","70130"
"portlift-harvd-0","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-harvd-1","excludes-stop","70131"
"portlift-harvd-1","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-haecl-0","excludes-stop","70203"
"portlift-haecl-0","excludes-stop","door-haym-congress"
"portlift-haecl-0","excludes-stop","door-haym-busway"
"portlift-haecl-0","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-haecl-1","excludes-stop","70204"
"portlift-haecl-1","excludes-stop","door-haym-congress"
"portlift-haecl-1","excludes-stop","door-haym-busway"
"portlift-haecl-1","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-kencl","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-lech-0","excludes-stop","70209"
"portlift-lech-0","excludes-stop","door-lech-entrance"
"portlift-lech-0","excludes-stop","door-lech-exit"
"portlift-lech-0","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-lech-1","excludes-stop","70210"
"portlift-lech-1","excludes-stop","door-lech-entrance"
"portlift-lech-1","excludes-stop","door-lech-exit"
"portlift-lech-1","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-lngmd-0","excludes-stop","70247"
"portlift-lngmd-0","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-lngmd-1","excludes-stop","70248"
"portlift-lngmd-1","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-newtn-0","excludes-stop","70168"
"portlift-newtn-0","excludes-stop","door-newtn-lake"
"portlift-newtn-0","excludes-stop","door-newtn-station"
"portlift-newtn-0","excludes-stop","door-newtn-walnut"
"portlift-newtn-0","excludes-stop","door-newtn-hyde"
"portlift-newtn-0","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-newtn-1","excludes-stop","70169"
"portlift-newtn-1","excludes-stop","door-newtn-lake"
"portlift-newtn-1","excludes-stop","door-newtn-station"
"portlift-newtn-1","excludes-stop","door-newtn-walnut"
"portlift-newtn-1","excludes-stop","door-newtn-hyde"
"portlift-newtn-1","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-north-0","excludes-stop","70205"
"portlift-north-0","excludes-stop","door-north-causeways"
"portlift-north-0","excludes-stop","door-north-valenti"
"portlift-north-0","excludes-stop","door-north-causewaye"
"portlift-north-0","excludes-stop","door-north-crnashua"
"portlift-north-0","excludes-stop","door-north-crcauseway"
"portlift-north-0","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-north-1","excludes-stop","70206"
"portlift-north-1","excludes-stop","door-north-causeways"
"portlift-north-1","excludes-stop","door-north-valenti"
"portlift-north-1","excludes-stop","door-north-causewaye"
"portlift-north-1","excludes-stop","door-north-crnashua"
"portlift-north-1","excludes-stop","door-north-crcauseway"
"portlift-north-1","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-nuniv-0","excludes-stop","70243"
"portlift-nuniv-0","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-nuniv-1","excludes-stop","70244"
"portlift-nuniv-1","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-pktrm-0","excludes-stop","70200"
"portlift-pktrm-0","excludes-stop","door-pktrm-tremontw"
"portlift-pktrm-0","excludes-stop","door-pktrm-elevatorwb"
"portlift-pktrm-0","excludes-stop","door-pktrm-tremonte"
"portlift-pktrm-0","excludes-stop","door-pktrm-exitashbrain"
"portlift-pktrm-0","excludes-stop","door-pktrm-elevatoreb"
"portlift-pktrm-0","excludes-stop","door-pktrm-winter"
"portlift-pktrm-0","excludes-stop","door-pktrm-exitalewife"
"portlift-pktrm-0","excludes-stop","door-pktrm-west"
"portlift-pktrm-0","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-pktrm-1","excludes-stop","70196"
"portlift-pktrm-1","excludes-stop","70197"
"portlift-pktrm-1","excludes-stop","70198"
"portlift-pktrm-1","excludes-stop","70199"
"portlift-pktrm-1","excludes-stop","door-pktrm-tremontw"
"portlift-pktrm-1","excludes-stop","door-pktrm-elevatorwb"
"portlift-pktrm-1","excludes-stop","door-pktrm-tremonte"
"portlift-pktrm-1","excludes-stop","door-pktrm-exitashbrain"
"portlift-pktrm-1","excludes-stop","door-pktrm-elevatoreb"
"portlift-pktrm-1","excludes-stop","door-pktrm-winter"
"portlift-pktrm-1","excludes-stop","door-pktrm-exitalewife"
"portlift-pktrm-1","excludes-stop","door-pktrm-west"
"portlift-pktrm-1","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-prmnl-0","excludes-stop","70239"
"portlift-prmnl-0","excludes-stop","door-prmnl-prudential"
"portlift-prmnl-0","excludes-stop","door-prmnl-huntington"
"portlift-prmnl-0","note","Significant barriers exist at station, but customers may be able to board/exit train using mobile lift"
"portlift-prmnl-1","excludes-stop","70240"
"portlift-prmnl-1","excludes-stop","door-prmnl-prudential"
"portlift-prmnl-1","excludes-stop","door-prmnl-huntington"
